"","exposure","roi","ROI","OLS_Coefficient","OLS_P_Value","OLS_N","IV_Coefficient","IV_StdError","IV_P_Value","Num_snps","IV_N","roi_num"
"368","adhd","roi368","cerebellum_right",-0.0129770931330512,0.01754378497006,6380,-0.0118003970391843,0.0113238091192245,0.297410779541906,900,6380,368
"369","adhd","roi369","diencephalon_left",0.00503228023195373,0.285328771811991,6380,0.00987792306569594,0.00976406177825906,0.311738468054747,900,6380,369
"370","adhd","roi370","diencephalon_right",-0.000357810647477016,0.945649538201266,6380,0.0130425653994835,0.0108860170909597,0.230921651124498,900,6380,370
"371","adhd","roi371","hippocampus_left",0.00481057645254448,0.320770290670366,6380,0.0143314914160227,0.0100463895838202,0.153763983328069,900,6380,371
"372","adhd","roi372","hippocampus_right",0.0150298292765976,0.00509003692096468,6380,0.0155983489914554,0.0111187855475435,0.160700635170282,900,6380,372
"373","adhd","roi373","pallidum_left",-0.000483609476604226,0.919678173035318,6380,0.00417568611327712,0.00994239348959152,0.674508373526937,900,6380,373
"374","adhd","roi374","pallidum_right",-0.00344575838917974,0.472143142875558,6380,-0.00203612144515975,0.00993448668168237,0.837613931960945,900,6380,374
"375","adhd","roi375","putamen_left",-0.00571054158875434,0.346801722622003,6380,0.0209822437180111,0.0126011841984039,0.0959417948117663,900,6380,375
"376","adhd","roi376","putamen_right",-0.00100095710529438,0.84966636787655,6380,0.0248364557016296,0.0109676163068124,0.0235752277442853,900,6380,376
"377","adhd","roi377","thalamus_left",-0.00261760303280119,0.593923122511312,6380,0.0099676541065053,0.0101826030966047,0.327671228600763,900,6380,377
"378","adhd","roi378","thalamus_right",-0.00486563390455126,0.306480350431811,6380,-0.00768139544296953,0.00986293066736528,0.436117803625897,900,6380,378
"379","adhd","roi379","brainstem",0.00922322623796255,0.121532147236188,6380,0.0289417586721748,0.0123575530973998,0.019209818884817,900,6380,379
